,_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell,Country
2011,SKIP,SKIP003251,CML-iPSCs Pt2-No.8,iPS Cell,,,,,Male,Unknown,Chronic myeloid leukemia (CML),,,Bone Marrow ,
2012,SKIP,SKIP005452,RS1-52M,iPS Cell,,,,,Female,Asian : Japanese,Rett syndrome,,,Skin fibroblast,
2013,SKIP,SKIP005453,RS1-61P,iPS Cell,,,,,Female,Asian : Japanese,Rett syndrome,,,Skin fibroblast,
2014,SKIP,SKIP005454,RS2-65M,iPS Cell,,,,,Female,Asian : Japanese,Rett syndrome,,,Skin fibroblast,
2015,SKIP,SKIP005455,RS2-62P,iPS Cell,,,,,Female,Asian : Japanese,Rett syndrome,,,Skin fibroblast,
2016,SKIP,SKIP005456,iPSCs,iPS Cell,,,,,,Unknown,,,,Skin ,
2017,SKIP,SKIP005457,SA108,iPS Cell,,,,,Male,Unknown(Saudi Arabia),Sickle cell anemia Disease,,,Peripheral Blood ,
2018,SKIP,SKIP005458,SA82-2,iPS Cell,,,,,Male,Unknown(Saudi Arabia),Sickle cell anemia Disease,,,Peripheral Blood ,
2019,SKIP,SKIP005459,SA210-1,iPS Cell,,,,,Male,Unknown(Saudi Arabia),Sickle cell anemia Disease,,,Peripheral Blood ,
2020,SKIP,SKIP005460,BR-SP-21-1,iPS Cell,,,,,Female,Unknown(Brazil),Sickle cell anemia Disease,,,Peripheral Blood ,
2021,SKIP,SKIP005461,aWS-iPS_lamin A/C mutated-iPSCs,iPS Cell,,,,,Female,Caucasian,Werner syndrome ,,,Skin fibroblasts,
2022,SKIP,SKIP005462,HGPS-iPS_lamin A/C mutated-iPSCs,iPS Cell,,,,,Male,Caucasian,Hutchinson-Gillford progeria syndrome (HGPS),,,Skin fibroblasts,
2023,SKIP,SKIP005463,DCM-iPS_lamin A/C mutated-iPSCs,iPS Cell,,,,,Male,Unknown,dilated cardiomyopathy,,,Skin ,
2024,SKIP,SKIP005464,Yub1896 XF MSC iPSCs,iPS Cell,,,,,Female,Unknown,extra fingers,,,Skin ,
2025,SKIP,SKIP005465,iPS-MEF-Fb/Ng-440A-3,iPS Cell,,,,,Female,Unknown,,,,Skin embryonic fibroblast,
2026,SKIP,SKIP005466,iPS-MEF-Ng-492B-4,iPS Cell,,,,,Male,Unknown,,,,Skin embryonic fibroblast,
2027,SKIP,SKIP005467,iPS-Stm-FB/gfp-99-1,iPS Cell,,,,,Male,Unknown,,,,GastroIntestinal Tract gastrointestinal tract,
2028,SKIP,SKIP005468,iPS-Stm-FB/gfp-99-3,iPS Cell,,,,,Male,Unknown,,,,GastroIntestinal Tract gastrointestinal tract,
2029,SKIP,SKIP005469,iPS-Hep-FB/Ng/gfp-103C-1,iPS Cell,,,,,Male,Unknown,,,,liver,
2030,SKIP,SKIP005470,GM1T#27,iPS Cell,,,,,Female,Asian,Galloway-Mowat Syndrome,,,Peripheral Blood ,
2031,SKIP,SKIP005471,GM1T#17,iPS Cell,,,,,Female,Asian,Galloway-Mowat Syndrome,,,Peripheral Blood ,
2032,SKIP,SKIP005472,GM1T#26,iPS Cell,,,,,Female,Asian,Galloway-Mowat Syndrome,,,Peripheral Blood ,
2033,SKIP,SKIP005475,SMA-iPS1,iPS Cell,,,,,Female,Unknown,Spinal muscular atrophy,,,Skin ,
2034,SKIP,SKIP005476,SMA-iPS2,iPS Cell,,,,,Female,Unknown,Spinal muscular atrophy,,,Skin ,
2035,SKIP,SKIP005477,PD-iPS1,iPS Cell,,,,,Male,Unknown,Parkinson disease,,,Skin ,
2036,SKIP,SKIP005478,PD-iPS2,iPS Cell,,,,,Male,Unknown,Parkinson disease,,,Skin ,
2037,SKIP,SKIP005479,ALS-iPS1,iPS Cell,,,,,Male,Unknown,Amyotrophic lateral sclerosis,,,Skin ,
2038,SKIP,SKIP005480,ALS-iPS2,iPS Cell,,,,,Male,Unknown,Amyotrophic lateral sclerosis,,,Skin ,
2039,SKIP,SKIP005481,piPS2,iPS Cell,,,,,,Unknown,beta-thalassemia,,,Skin ,
2040,SKIP,SKIP005482,piPS7,iPS Cell,,,,,,Unknown,beta-thalassemia,,,Skin ,
2041,SKIP,SKIP005483,piPS10,iPS Cell,,,,,,Unknown,beta-thalassemia,,,Skin ,
2042,SKIP,SKIP005484,piPS13,iPS Cell,,,,,,Unknown,beta-thalassemia,,,Skin ,
2043,SKIP,SKIP005485,DFAT,Somatic Stem Cell,,,,,,Unknown,,,,Adipose Tissue ,
2044,SKIP,SKIP005486,428C-2,iPS Cell,,,,,Female,Asian : Japanese,,,,Skin ,
2045,SKIP,SKIP005487,427D-4,iPS Cell,,,,,Male,Caucasian,,,,Skin ,
2046,SKIP,SKIP005488,454E-2,iPS Cell,,,,,Female,Asian : Japanese,,,,Dental pulp,
2047,SKIP,SKIP005489,453F-2,iPS Cell,,,,,Female,Asian : Japanese,,,,Dental Pulp,
2048,SKIP,SKIP005490,454B-1,iPS Cell,,,,,Female,Asian : Japanese,,,,Dental Pulp,
2049,SKIP,SKIP005491,454C-2,iPS Cell,,,,,Female,Asian : Japanese,,,,Dental Pulp,
2050,SKIP,SKIP005492,451F-3,iPS Cell,,,,,Female,Asian : Japanese,,,,Dental Pulp,
2051,SKIP,SKIP005493,454D-1,iPS Cell,,,,,Female,Asian : Japanese,,,,Dental Pulp,
2052,SKIP,SKIP005494,457C-1,iPS Cell,,,,,Female,Asian : Japanese,,,,Dental pulp,
2053,SKIP,SKIP005496,yoshima-iPSCs#14,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2054,SKIP,SKIP005497,yoshima-iPSCs#18,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2055,SKIP,SKIP005498,yoshima-iPSCs#20,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2056,SKIP,SKIP005499,yoshima-iPSCs#23,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2057,SKIP,SKIP005500,yoshima-iPSCs#24,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2058,SKIP,SKIP005501,TauR406W #1,iPS Cell,,,,,Male,Asian,Frontotemporal dementia,,,Peripheral Blood ,
2059,SKIP,SKIP005502,TauR406W #2,iPS Cell,,,,,Female,Asian,Frontotemporal dementia,,,Peripheral Blood ,
2060,SKIP,SKIP005503,iMSMD-cohet.7,iPS Cell,,,,,Female,Unknown,Mendelian susceptibility to mycobacterial diseases (MSMD) ,,,Peripheral Blood ,
2061,SKIP,SKIP005504,iMSMD-het.4,iPS Cell,,,,,Female,Unknown,Mendelian susceptibility to mycobacterial diseases (MSMD) ,,,Peripheral Blood ,
2062,SKIP,SKIP005526,BRCi001-A,iPS Cell,,,,,Female,Asian,Mucopolysaccharidosis type I  ,,,Peripheral Blood(Cell Line) ,
2063,SKIP,SKIP005527,KC-iPSC-MSC,iPS Cell,,,,,,Asian,,,,Skin keratinocyte,
2064,SKIP,SKIP005528,EBKC-iPSC-MSC,iPS Cell,,,,,,Asian,Recessive dystrophic EB,,,Skin keratinocyte,
2065,SKIP,SKIP005529,FUi002-A,iPS Cell,,,,,,Asian : Japanese,Dravet syndrome,,,Skin fibroblasts,
2066,SKIP,SKIP005530,Blau-R334W-iPSC,iPS Cell,,,,,,Asian,Blau syndrome,,,Peripheral Blood ,
2067,SKIP,SKIP005531,Blau-corrected-iPSC,iPS Cell,,,,,,Asian,Blau syndrome,,,Peripheral Blood ,
2068,SKIP,SKIP005532,CiRAi004-A,iPS Cell,,,,,,Asian,Angelman syndrome,,,Peripheral Blood ,
2069,SKIP,SKIP005533,ICGi007-A,iPS Cell,,,,,,Caucasian,Huntington's disease,,,Peripheral Blood ,
2070,SKIP,SKIP005534,IGIBi001-A,iPS Cell,,,,,,Indian,Sickle Cell Disease,,,Peripheral Blood ,
2071,SKIP,SKIP005535,ZZUi0012-A,iPS Cell,,,,,,Asian,Fahr's disease,,,Skin ,
2072,SKIP,SKIP005536,FJMUi001-A,iPS Cell,,,,,,Asian,Hereditary spastic paraplegia (HSP) subtype 76 (SPG76),,,Dermal fibroblasts,
2073,SKIP,SKIP005537,MUSIi010-A,iPS Cell,,,,,,Asian,Androgenetic alopecia,,,Skin ,
2074,SKIP,SKIP005538,WAe009-A-16,ES Cell,,,,,,Unknown,Fragile X-syndrome,,,Blastocysts,
2075,SKIP,SKIP005539,FDEENTi001-A,iPS Cell,,,,,,Asian,Pathological myopia,,,Peripheral Blood ,
2076,SKIP,SKIP005540,IBMSi011-A,iPS Cell,,,,,,Asian,Parkinson's disease,,,Peripheral Blood(Cell Line) ,
2077,SKIP,SKIP005541,ZZUi0013-A,iPS Cell,,,,,,Asian,Alzheimer's disease,,,Skin ,
2078,SKIP,SKIP005542,CSi001-A,iPS Cell,,,,,,Asian,Parkinson Disease,,,Peripheral Blood(Cell Line) ,
2079,SKIP,SKIP005543,HEBHMUi001-A,iPS Cell,,,,,,Asian,Parkinson's disease ,,,Skin ,
2080,SKIP,SKIP005544,ZZUi006-A,iPS Cell,,,,,,Asian,Myotonic dystrophy type 1,,,Skin ,
2081,SKIP,SKIP005545,NTUHi001-A,iPS Cell,,,,,,Asian,Premature ovarian failure (POF) with Turner's syndrome (TS),,,Peripheral Blood(Cell Line) ,
2082,SKIP,SKIP005546,MUSIi011-A,iPS Cell,,,,,,Unknown,,,,Peripheral Blood T lymphocytes,
2083,SKIP,SKIP005547,MUSIi011-B,iPS Cell,,,,,,Unknown,,,,Peripheral Blood T lymphocytes,
2084,SKIP,SKIP005548,MUSIi006-A ,iPS Cell,,,,,,Asian,,,,hair follicle keratinocytes,
2085,SKIP,SKIP005549,IMSUTi002-A-1,iPS Cell,,,,,,Asian,Childhood acute B-lymphoblastic leukemia,,,Skin epidermal keratinocytes ,
2086,SKIP,SKIP005550,CCMB-Me-14-CM1,ES Cell,,,,,,Unknown,,,,ES,
2087,SKIP,SKIP005551,KSCBi005-A-4,iPS Cell,,,,,,Unknown,Xp22.2 Exon,,,Bone Marrow ,
2088,SKIP,SKIP005552,CGMHi001-A,iPS Cell,,,,,,Asian,"DFNB4, Pendred syndrome",,,Peripheral Blood ,
2089,SKIP,SKIP005553,SDQLCHi003-A,iPS Cell,,,,,,Asian,Short rib-thoracic dysplasia syndrome,,,Peripheral Blood ,
2090,SKIP,SKIP005554,FDEENTi003-A,iPS Cell,,,,,,Asian,Pathological myopia,,,Peripheral Blood ,
2091,SKIP,SKIP005555,CSUASOi001-A,iPS Cell,,,,,,Asian,X-linked juvenile retinoschisis,,,Urine,
2092,SKIP,SKIP005556,WAe009-A-23,ES Cell,,,,,,Unknown,Reporter knock-in,,,ES,
2093,SKIP,SKIP005557,NERCe003-A-3,ES Cell,,,,,,Asian,,,,Embryo,
2094,SKIP,SKIP005558,SORMi002-A,iPS Cell,,,,,,Unknown,,,,Skin ,
2095,SKIP,SKIP005559,GIBHi001-A,iPS Cell,,,,,Male,Asian,Autism Spectrum Disorder (ASD),,,Urine cells,
2096,SKIP,SKIP005560,SDQLCHi008-A,iPS Cell,,,,,Male,Asian,ASD and DD,,,Urine-derived cells,
2097,SKIP,SKIP005561,KSCBi005-A-5,iPS Cell,,,,,Male,Unknown,,,,Bone Marrow ,
2098,SKIP,SKIP005562,KSCBi005-A-1,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2099,SKIP,SKIP005563,CGMHi002-A,iPS Cell,,,,,Female,Asian,Parkinson's disease,,,Peripheral Blood ,
2100,SKIP,SKIP005564,ICAGi002-A,iPS Cell,,,,,Male,Caucasian,,,,Skin ,
2101,SKIP,SKIP005565,ZZUi0014-A,iPS Cell,,,,,Female,Asian,SCA3/MJD,,,Skin ,
2102,SKIP,SKIP005566,XHCSUi001-A,iPS Cell,,,,,Female,Asian,Spinocerebellar ataxia type 3/ Machado-Joseph disease (SCA3/MJD),,,Urine cells,
2103,SKIP,SKIP005567,ICGi009-A,iPS Cell,,,,,Female,Caucasian,Intellectual disability,,,Skin ,
2104,SKIP,SKIP005568,ICGi009-B,iPS Cell,,,,,Female,Caucasian,Intellectual disability,,,Skin ,
2105,SKIP,SKIP005569,ICGi013-B,iPS Cell,,,,,Female,Caucasian,Intellectual disability,,,Skin ,
2106,SKIP,SKIP005570,ICGi013-A,iPS Cell,,,,,Female,Caucasian,Intellectual disability,,,Skin ,
2107,SKIP,SKIP005571,MUSIi012-A-1,iPS Cell,,,,,Female,Asian,"Epithelioid hemangioendothelioma, malignant epithelioid hemangioendothelioma",,,Peripheral Blood ,
2108,SKIP,SKIP005572,SDQLCHi015-A,iPS Cell,,,,,Unknown,Asian,Mental retardation syndromic 15,,,Peripheral Blood ,
2109,SKIP,SKIP005573,NIHTVBi011-A,iPS Cell,,,,,Male,Caucasian,autosomal dominant Hyper IgE syndrome,,,Skin ,
2110,SKIP,SKIP005574,NIHTVBi012-A,iPS Cell,,,,,Female,Caucasian,autosomal dominant Hyper IgE syndrome,,,Skin ,
2111,SKIP,SKIP005575,NIHTVBi013-A,iPS Cell,,,,,Male,Caucasian,autosomal dominant Hyper IgE syndrome,,,Skin ,
2112,SKIP,SKIP005576,KSCBi005-A-3,iPS Cell,,,,,Male,Asian,KSCBi005-A-3,,,Peripheral Blood ,
2113,SKIP,SKIP005577,IPTi001-A,iPS Cell,,,,,Male,Asian,Alzheimer's Disease,,,Peripheral Blood ,
2114,SKIP,SKIP005578,GIBHi002-A-1,iPS Cell,,,,,Female,Asian,Parkinson's disease,,,Renal tubular cells from urine,
2115,SKIP,SKIP005579,BTISi001-A,iPS Cell,,,,,Unknown,Asian,,,,Peripheral Blood ,
2116,SKIP,SKIP005580,BTISi002-A,iPS Cell,,,,,Unknown,Asian,,,,Peripheral Blood ,
2117,SKIP,SKIP005581,BTISi003-A,iPS Cell,,,,,Unknown,Asian,,,,Peripheral Blood ,
2118,SKIP,SKIP005582,BTISi004-A,iPS Cell,,,,,Unknown,Asian,,,,Peripheral Blood ,
2119,SKIP,SKIP005583,ZZUNEUi003-A,iPS Cell,,,,,Male,Asian,Wilson disease,,,Urinary epithelial cell,
2120,SKIP,SKIP005584,ICGi015-B,iPS Cell,,,,,Female,Caucasian,Parkinson's disease,,,Peripheral Blood ,
2121,SKIP,SKIP005585,ICGi015-A,iPS Cell,,,,,Female,Caucasian,Parkinson's disease,,,Peripheral Blood ,
2122,SKIP,SKIP005586,PUMCHi001-A,iPS Cell,,,,,Male,Asian,Familial partial lipodystrophy type 2 (FPLD2),,,Peripheral Blood ,
2123,SKIP,SKIP005587,KIOMi002-A,iPS Cell,,,,,Male,Asian,Parkinson's disease,,,Lymphoblastoid cell line,
2124,SKIP,SKIP005588,WAe001-A-33,ES Cell,,,,,Male,Unknown,Craniosynostosis,,,Blastocyst,
2125,SKIP,SKIP005589,WAe001-A-34,ES Cell,,,,,Male,Unknown,Craniosynostosis,,,Blastocyst,
2126,SKIP,SKIP005590,KSCBi007-A,iPS Cell,,,,,Female,Asian,Prader-Willi syndrome (PWS),,,Peripheral Blood ,
2127,SKIP,SKIP005591,DKHi005-A,iPS Cell,,,,,Female,Asian,Senior-Loken syndrome,,,Peripheral Blood ,
2128,SKIP,SKIP005592,SYSUi002-A,iPS Cell,,,,,Male,Asian,Coronary slow flow phenomenon,,,dermal fibroblasts,
2129,SKIP,SKIP005593,GIBHe001-A-1,ES Cell,,,,,Unknown,Unknown,coronary slow flow phenomenon,,,Blastocyst,
2130,SKIP,SKIP005594,GZWWTi001-A,iPS Cell,,,,,Female,Asian,Asparagine synthetase deficiency,,,Peripheral Blood ,
2131,SKIP,SKIP005595,GZWTZi001-A,iPS Cell,,,,,Male,Asian,Asparagine synthetase deficiency,,,Peripheral Blood ,
2132,SKIP,SKIP005596,GZWXYi001-A,iPS Cell,,,,,Female,Asian,Asparagine synthetase deficiency,,,Peripheral Blood ,
2133,SKIP,SKIP005597,GZWXDi001-A,iPS Cell,,,,,Male,Asian,Asparagine synthetase deficiency,,,Peripheral Blood ,
2134,SKIP,SKIP005598,KSCBi006-A,iPS Cell,,,,,Male,Asian,Osteogenesis imperfecta type I ,,,Peripheral Blood ,
2135,SKIP,SKIP005599,ZSSYe001-A,ES Cell,,,,,Male,Unknown,neurological disorders,,,embryonic stem cell ,
2136,SKIP,SKIP005600,MMCi001-A,iPS Cell,,,,,Male,Asian,sensorineural hearing loss,,,Peripheral Blood(Cell Line) ,
2137,SKIP,SKIP005601,NCCDFWi001-A,iPS Cell,,,,,Female,Asian,Marfan syndrome,,,Peripheral Blood ,
2138,SKIP,SKIP005602,NCCSi007-A,iPS Cell,,,,,Male,Asian,Alcoholic Liver Cirrhosis,,,Peripheral Blood ,
2139,SKIP,SKIP005603,NCCSi007-B,iPS Cell,,,,,Male,Asian,Alcoholic Liver Cirrhosis,,,Peripheral Blood ,
2140,SKIP,SKIP005604,NCCSi007-C,iPS Cell,,,,,Male,Asian,Alcoholic Liver Cirrhosis,,,Peripheral Blood ,
2141,SKIP,SKIP005605,YAHKMUi001-A,iPS Cell,,,,,Male,Asian,Tetralogy of Fallot,,,Skin ,
2142,SKIP,SKIP005606,JUFMDOi004-A,iPS Cell,,,,,Female,Asian,Alcoholic Liver Cirrhosis,,,Peripheral Blood ,
2143,SKIP,SKIP005607,KSCBi002-A-1,iPS Cell,,,,,Unknown,Unknown,Fabry disease,,,fibroblast,
2144,SKIP,SKIP005618,SJTUi001-A,iPS Cell,,,,,Female,Asian,epilepsy,,,Peripheral Blood ,
2145,SKIP,SKIP005619,IBMS-iPSC-02-07,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood ,
2146,SKIP,SKIP005620,TVGH-iPSC-01-04,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2147,SKIP,SKIP005621,TVGH-iPSC-02-07,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2148,SKIP,SKIP005622,NTUH-iPSC-01-05,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2149,SKIP,SKIP005623,NTUH-iPSC-02-02,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2150,SKIP,SKIP005624,IBMS-iPSC-01-02,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2151,SKIP,SKIP005625,FIRDI-iPSC-02-30,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2152,SKIP,SKIP005626,IBMS-iPSC-003-06,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2153,SKIP,SKIP005627,IBMS-iPSC-004-02,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2154,SKIP,SKIP005628,NHRI-iPSC-01-01,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2155,SKIP,SKIP005629,IBMS-iPSC-012-12,iPS Cell,,,,,Male,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2156,SKIP,SKIP005630,IBMS-iPSC-012-12_feeder-free,iPS Cell,,,,,Male,Asian,Polycystic Kidney Disease (PKD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2157,SKIP,SKIP005631,IBMS-iPSC-013-07,iPS Cell,,,,,Male,Asian,Polycystic Kidney Disease (PKD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2158,SKIP,SKIP005632,IBMS-iPSC-013-07_feeder-free,iPS Cell,,,,,Male,Asian,Polycystic Kidney Disease (PKD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2159,SKIP,SKIP005633,IBMS-iPSC-014-05,iPS Cell,,,,,Female,Asian,,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2160,SKIP,SKIP005634,IBMS-iPSC-014-05_feeder-free,iPS Cell,,,,,Female,Asian,Polycystic Kidney Disease (PKD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2161,SKIP,SKIP005635,IBMS-iPSC-019-11,iPS Cell,,,,,Female,Asian,Parkinson's Disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2162,SKIP,SKIP005636,IBMS-iPSC-019-11_feeder-free,iPS Cell,,,,,Female,Asian,Parkinson's Disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2163,SKIP,SKIP005637,IBMS-iPSC-020-01,iPS Cell,,,,,Male,Asian,Parkinson's Disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2164,SKIP,SKIP005638,IBMS-iPSC-020-01_feeder-free,iPS Cell,,,,,Male,Asian,Parkinson's Disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2165,SKIP,SKIP005639,HUSTi002-A,iPS Cell,,,,,Male,Asian,Sertoli cell-only syndrome,,,Skin ,
2166,SKIP,SKIP005640,SMBCi002-A,iPS Cell,,,,,Female,Asian,clubfoot (talipes equinovarus),,,Amniocytes,
2167,SKIP,SKIP005641,SDQLCHi009-A,iPS Cell,,,,,Male,Asian,"47,XXY; Ornithine Transcarbamylase Deficiency",,,Peripheral Blood ,
2168,SKIP,SKIP005642,SDQLCHi021-A,iPS Cell,,,,,Male,Unknown,Methylmalonic acidemia cblC type,,,Peripheral Blood ,
2169,SKIP,SKIP005643,SYSUi-003-A,iPS Cell,,,,,Male,Asian,Epilepsy,,,Peripheral Blood ,
2170,SKIP,SKIP005644,ZZUNEUi007-A,iPS Cell,,,,,Female,Asian,Hypertrophic cardiomyopathy,,,Skin ,
2171,SKIP,SKIP005645,H9-HDAC6-KO-3,ES Cell,,,,,Female,Unknown,cancers; neurodegenerative diseases,,,Human embryonic stem cell line,
2172,SKIP,SKIP005646,SDQLCHi007-A,iPS Cell,,,,,Male,Unknown,Duchenne muscular dystrophy (DMD),,,Peripheral Blood ,
2173,SKIP,SKIP005647,GSPHi001-A,iPS Cell,,,,,Female,Asian,nephrotic syndrome,,,Peripheral Blood ,
2174,SKIP,SKIP005648,IBMS-iPSC-025-03,iPS Cell,,,,,Male,Asian,Fabry disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2175,SKIP,SKIP005649,IBMS-iPSC-025-03_feeder-free,iPS Cell,,,,,Male,Asian,Fabry disease ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2176,SKIP,SKIP005650,IBMS-iPSC-029-01,iPS Cell,,,,,Female,Asian,Aromatic L-Amino Acid Decarboxylase Deficiency,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2177,SKIP,SKIP005651,IBMS-iPSC-029-01_feeder-free,iPS Cell,,,,,Female,Asian,Aromatic L-Amino Acid Decarboxylase Deficiency,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2178,SKIP,SKIP005652,IBMS-iPSC-030-06,iPS Cell,,,,,Female,Asian,Mitochondrial DNA mutation,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2179,SKIP,SKIP005653,IBMS-iPSC-030-06_feeder-free,iPS Cell,,,,,Female,Asian,Mitochondrial DNA mutation,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2180,SKIP,SKIP005654,IBMS-iPSC-031-05,iPS Cell,,,,,Female,Asian,Mitochondrial DNA mutation,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2181,SKIP,SKIP005655,IBMS-iPSC-031-05_feeder-free,iPS Cell,,,,,Female,Asian,Mitochondrial DNA mutation,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2182,SKIP,SKIP005656,IBMS-iPSC-033-02,iPS Cell,,,,,Female,Asian,Sialidosis disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2183,SKIP,SKIP005657,IBMS-iPSC-033-02_feeder-free,iPS Cell,,,,,Female,Asian,Sialidosis disease,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2184,SKIP,SKIP005658,NHRI-iPSC-003-04_feeder-free,iPS Cell,,,,,Male,Asian,Schizophrenia,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2185,SKIP,SKIP005659,NHRI-iPSC-005-01_feeder-free,iPS Cell,,,,,Female,Asian,Schizophrenia,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2186,SKIP,SKIP005660,NTUH-iPSC-004-06_feeder-free,iPS Cell,,,,,Female,Asian,Premature ovarian failure (POF) ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2187,SKIP,SKIP005661,NTUH-iPSC-007-03_feeder-free,iPS Cell,,,,,Male,Asian,familial amyloid neuropathy,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2188,SKIP,SKIP005662,NTUH-iPSC-008-11_feeder-free,iPS Cell,,,,,Male,Asian,familial amyloid neuropathy,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2189,SKIP,SKIP005663,NTUH-iPSC-010-06_feeder free,iPS Cell,,,,,Female,Asian,Type 1 diabetes ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2190,SKIP,SKIP005664,TVGH-iPSC-003-12_feeder-free,iPS Cell,,,,,Male,Asian,Spinocerebellar Ataxia type 3 ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2191,SKIP,SKIP005665,TVGH-iPSC-004-13_feeder-free,iPS Cell,,,,,Female,Asian,Spinocerebellar Ataxia type 36,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2192,SKIP,SKIP005666,TVGH-iPSC-005-05_feeder-free,iPS Cell,,,,,Male,Asian,Spinocerebellar Ataxia type 36,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2193,SKIP,SKIP005667,TVGH-iPSC-010-09_feeder-free,iPS Cell,,,,,Female,Asian,Leber's hereditary optic neuropathy,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2194,SKIP,SKIP005668,TVGH-iPSC-012-04_feeder-free,iPS Cell,,,,,Male,Asian,Juvenile macular degeneration ,,,Peripheral Blood eripheral blood mononuclear cell (PBMC),
2195,SKIP,SKIP005669,TVGH-iPSC-013-05_feeder-free,iPS Cell,,,,,Male,Asian,Juvenile macular degeneration,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2196,SKIP,SKIP005670,TVGH-iPSC-014-05_feeder-free,iPS Cell,,,,,Male,Asian,Juvenile macular degeneration,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2197,SKIP,SKIP005671,TVGH-iPSC-020-10_feeder-free,iPS Cell,,,,,Male,Asian,Facioscapulohumeral Muscular Dystrophy(FSHD),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2198,SKIP,SKIP005672,TVGH-iPSC-021-10_feeder-free,iPS Cell,,,,,Female,Asian,Fronttemporaldementia,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2199,SKIP,SKIP005673,IBMS-iPSC-027-01_feeder-free,iPS Cell,,,,,Male,Asian,Aromatic L-Amino Acid Decarboxylase Deficiency ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2200,SKIP,SKIP005674,NHRI-iPSC-006-01_feeder-free,iPS Cell,,,,,Female,Asian,schizophrenia ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2201,SKIP,SKIP005675,NHRI-iPSC-008-01_feeder-free,iPS Cell,,,,,Male,Asian,schizophrenia ,,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
2202,SKIP,SKIP005676,NTUH-iPSC-005-02_feeder-free,iPS Cell,,,,,Female,Asian,Premature ovarian failure (POF),,,Peripheral Blood Peripheral blood mononuclear cell (PBMC),
