_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
hPSCreg,WISCi005-A,"WISCi005-A (DS1, UWWC1-DS1)",,,"University of Wisconsin",,doi:10.1073/pnas.1216575110,male,,"Trisomy 21",1-4,fibroblast,
hPSCreg,WISCi005-B,"WISCi005-B (DS4, UWWC1-DS4)",,,"University of Wisconsin","WiCell Research Institute",doi:10.1073/pnas.1216575110,male,,"Trisomy 21",1-4,fibroblast,
hPSCreg,WISCi005-C,"WISCi005-C (UWWC1-DS2U, DS2U)",,,"University of Wisconsin","WiCell Research Institute",doi:10.1073/pnas.1216575110,male,,"Trisomy 21",1-4,fibroblast,
hPSCreg,WISCi006-A,"WISCi006-A (2DS3, UWWC1-2DS3)",,,"University of Wisconsin","WiCell Research Institute - National Stem Cell Bank",doi:10.1073/pnas.1216575110,male,,"Down syndrome",neonate,fibroblast,
hPSCreg,WISCi007-A,"WISCi007-A (WC026i-5807-3)",,,"University of Wisconsin","WiCell Research Institute",doi:10.1016/j.scr.2018.101365,female,Caucasian,healthy,neonate,fibroblast,
hPSCreg,WISCi007-B,"WISCi007-B (WC027i-5807-5)",,,"University of Wisconsin","WiCell Research Institute",doi:10.1016/j.scr.2018.101365,female,Caucasian,healthy,neonate,fibroblast,
hPSCreg,WISCi007-C,"WISCi007-C (WC028i-5807-6)",,,"University of Wisconsin","WiCell Research Institute",doi:10.1016/j.scr.2018.101365,female,Caucasian,healthy,neonate,fibroblast,
hPSCreg,WISCi008-A,"WISCi008-A (WC029i-5907-1)",,,"University of Wisconsin","WiCell Research Institute",doi:10.1016/j.scr.2018.101365,male,African,healthy,neonate,fibroblast,
hPSCreg,WISCi008-B,"WISCi008-B (WC030i-5907-2)",,,"University of Wisconsin","WiCell Research Institute",doi:10.1016/j.scr.2018.101365,male,African,healthy,neonate,fibroblast,
hPSCreg,WISCi008-C,"WISCi008-C (WC031i-5907-6)",,,"University of Wisconsin","WiCell Research Institute",doi:10.1016/j.scr.2018.101365,male,African,healthy,neonate,fibroblast,
hPSCreg,WISCi009-A,"WISCi009-A (WC032i-6007-1)",,,"University of Wisconsin","WiCell Research Institute",doi:10.1016/j.scr.2018.101365,male,Asian,healthy,neonate,fibroblast,
hPSCreg,WISCi009-B,"WISCi009-B (WC033i-6007-2)",,,"University of Wisconsin","WiCell Research Institute",,male,Asian,healthy,neonate,fibroblast,
hPSCreg,WISCe001-A,"WISCe001-A (WA15)",,,"University of Wisconsin",,"doi:10.1038/nbt1177 -- doi:10.1038/nature22312",male,,,,,
hPSCreg,WISCe001-A-1,WISCe001-A-1,,,"University of Wisconsin",,,male,,,,,
hPSCreg,WISCe002-A,"WISCe002-A (WA16)",,,"University of Wisconsin",,doi:10.1038/nbt1177,male,,"Klinefelter syndrome",,,
hPSCreg,WAe007-A-4,"WAe007-A-4 (PHF19-KO)",,,"Wenzhou Medical University",,,female,N/A,healthy,,,
hPSCreg,WTSIi001-A,"WTSIi001-A (HPSI1213i-pahc_4)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi001-B,"WTSIi001-B (HPSI1213i-pahc_5)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi002-A,"WTSIi002-A (HPSI0913i-eika_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1242/jcs.252973 -- doi:10.3390/cells12071067 -- doi:10.1126/sciadv.add5002",male,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi003-A,"WTSIi003-A (HPSI1213i-hehd_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi003-B,"WTSIi003-B (HPSI1213i-hehd_1)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi004-A,"WTSIi004-A (HPSI1113i-qolg_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.3389/fcvm.2022.932956 -- doi:10.3390/ijms24021429 -- doi:10.3390/ijms242015313",male,"White - White British",healthy,35-39,fibroblast,
hPSCreg,WTSIi004-B,"WTSIi004-B (HPSI1113i-qolg_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1093/braincomms/fcae101",male,"White - White British",healthy,35-39,fibroblast,
hPSCreg,WTSIi005-A,"WTSIi005-A (HPSI1113i-podx_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi005-B,"WTSIi005-B (HPSI1113i-podx_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi006-A,"WTSIi006-A (HPSI1113i-hayt_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - Other",healthy,70-74,fibroblast,
hPSCreg,WTSIi006-B,"WTSIi006-B (HPSI1113i-hayt_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - Other",healthy,70-74,fibroblast,
hPSCreg,WTSIi007-A,"WTSIi007-A (HPSI1113i-dons_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi008-A,"WTSIi008-A (HPSI1013i-kuxp_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.neuron.2020.05.038 -- doi:10.1126/sciadv.add5002",male,"White - Other",healthy,25-29,fibroblast,
hPSCreg,WTSIi009-A,"WTSIi009-A (HPSI0913i-diku_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi010-A,"WTSIi010-A (HPSI0314i-xugn_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi010-B,"WTSIi010-B (HPSI0314i-xugn_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi011-A,"WTSIi011-A (HPSI0314i-qonc_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi011-B,"WTSIi011-B (HPSI0314i-qonc_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi012-A,"WTSIi012-A (HPSI0314i-bubh_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,35-39,fibroblast,
hPSCreg,WTSIi012-B,"WTSIi012-B (HPSI0314i-bubh_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,35-39,fibroblast,
hPSCreg,WTSIi013-A,"WTSIi013-A (HPSI0214i-kucg_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.stemcr.2019.11.003 -- doi:10.1021/acs.analchem.2c04530 -- doi:10.1016/j.crmeth.2023.100440",male,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi014-A,"WTSIi014-A (HPSI0214i-heja_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,70-74,fibroblast,
hPSCreg,WTSIi014-B,"WTSIi014-B (HPSI0214i-heja_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,70-74,fibroblast,
hPSCreg,WTSIi015-A,"WTSIi015-A (HPSI0114i-rozh_5)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1038/s41598-020-57516-7 -- doi:10.1084/jem.20191422 -- doi:10.1172/jci136824 -- doi:10.3390/v13102072 -- doi:10.7554/elife.85135 -- doi:10.1126/sciadv.adf5808 -- doi:10.15252/embj.2022113118 -- doi:10.1172/jci.insight.173066",female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi015-B,"WTSIi015-B (HPSI0114i-rozh_4)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi016-A,"WTSIi016-A (HPSI0114i-oevr_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,70-74,fibroblast,
hPSCreg,WTSIi017-A,"WTSIi017-A (HPSI0114i-lexy_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi017-B,"WTSIi017-B (HPSI0114i-lexy_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi018-A,"WTSIi018-A (HPSI0114i-kolf_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.12688/f1000research.139482.1",male,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi018-B,"WTSIi018-B (HPSI0114i-kolf_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1093/femspd/ftab058 -- doi:10.1016/j.ymeth.2019.06.016 -- doi:10.1016/j.stemcr.2019.11.003 -- doi:10.21203/rs.3.rs-2184467/v1 -- doi:10.21203/rs.3.rs-2326773/v1 -- doi:10.1038/s41598-022-23477-2 -- doi:10.3390/metabo13010112 -- doi:10.1016/j.molcel.2023.02.011 -- doi:10.1016/j.isci.2023.108287 -- doi:10.3390/cells12242860 -- doi:10.1016/j.isci.2024.108968 -- doi:10.12688/f1000research.139482.1 -- doi:10.1016/j.scr.2024.103395 -- doi:10.1186/s12864-024-10723-2",male,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi018-B-1,"WTSIi018-B-1 (HPSI0114i-kolf_2-C1)",,,"Wellcome Sanger Institute","Stem Cell engineering","doi:10.1093/femspd/ftab058 -- doi:10.1016/j.ymeth.2019.06.016 -- doi:10.1101/2021.12.15.472643 -- doi:10.21203/rs.3.rs-2326773/v1 -- doi:10.1038/s41598-022-23477-2 -- doi:10.3390/metabo13010112 -- doi:10.1016/j.stem.2022.11.004 -- doi:10.1016/j.molcel.2023.02.011 -- doi:10.1016/j.isci.2023.108287 -- doi:10.1016/j.isci.2024.108968",male,"White - White British",healthy,,,
hPSCreg,WTSIi019-A,"WTSIi019-A (HPSI0114i-iisa_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi019-B,"WTSIi019-B (HPSI0114i-iisa_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi020-A,"WTSIi020-A (HPSI0114i-eipl_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.3390/cells9071733 -- doi:10.1073/pnas.2216658120",female,"White - White British",healthy,40-44,fibroblast,
hPSCreg,WTSIi020-B,"WTSIi020-B (HPSI0114i-eipl_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,40-44,fibroblast,
hPSCreg,WTSIi021-A,"WTSIi021-A (HPSI1013i-wuye_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,30-34,fibroblast,
hPSCreg,WTSIi021-B,"WTSIi021-B (HPSI1013i-wuye_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,30-34,fibroblast,
hPSCreg,WTSIi022-A,"WTSIi022-A (HPSI1013i-yemz_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,70-74,fibroblast,
hPSCreg,WTSIi022-B,"WTSIi022-B (HPSI1013i-yemz_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,70-74,fibroblast,
hPSCreg,WTSIi023-A,"WTSIi023-A (HPSI0114i-zapk_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi023-B,"WTSIi023-B (HPSI0114i-zapk_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi024-A,"WTSIi024-A (HPSI0114i-vabj_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi025-A,"WTSIi025-A (HPSI1013i-pamv_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi025-B,"WTSIi025-B (HPSI1013i-pamv_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi026-A,"WTSIi026-A (HPSI0314i-hoik_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.stemcr.2019.11.003",female,"White - White British",healthy,40-44,fibroblast,
hPSCreg,WTSIi027-A,"WTSIi027-A (HPSI0913i-oapg_5)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,40-44,fibroblast,
hPSCreg,WTSIi028-A,"WTSIi028-A (HPSI1213i-babk_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1021/acs.analchem.2c04530 -- doi:10.1016/j.crmeth.2023.100440",female,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi029-A,"WTSIi029-A (HPSI1013i-garx_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,50-54,fibroblast,
hPSCreg,WTSIi030-A,"WTSIi030-A (HPSI0214i-pelm_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,40-44,fibroblast,
hPSCreg,WTSIi030-B,"WTSIi030-B (HPSI0214i-pelm_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,40-44,fibroblast,
hPSCreg,WTSIi031-A,"WTSIi031-A (HPSI0314i-bipt_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,70-74,fibroblast,
hPSCreg,WTSIi032-A,"WTSIi032-A (HPSI1113i-bima_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.3390/ijms242015313",male,"White - White British",healthy,40-44,fibroblast,
hPSCreg,WTSIi032-B,"WTSIi032-B (HPSI1113i-bima_2)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,40-44,fibroblast,
hPSCreg,WTSIi033-A,"WTSIi033-A (HPSI1013i-aetc_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1016/j.celrep.2019.01.094,female,"White - White British","Bardet-Biedl syndrome",30-34,fibroblast,
hPSCreg,WTSIi034-A,"WTSIi034-A (HPSI0913i-kojv_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1016/j.celrep.2019.01.094,female,"White British","Bardet-Biedl syndrome",55-59,fibroblast,
hPSCreg,WTSIi035-A,"WTSIi035-A (HPSI0913i-gooj_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1016/j.celrep.2019.01.094,female,"White British","Bardet-Biedl syndrome",50-54,fibroblast,
hPSCreg,WTSIi036-A,"WTSIi036-A (HPSI1113i-waus_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1016/j.celrep.2019.01.094,female,"White - White British","Bardet-Biedl syndrome",40-44,fibroblast,
hPSCreg,WTSIi037-A,"WTSIi037-A (HPSI0114i-zoxy_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi038-A,"WTSIi038-A (HPSI1113i-ieki_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi038-B,"WTSIi038-B (HPSI1113i-ieki_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi039-A,"WTSIi039-A (HPSI1013i-wopl_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi040-A,"WTSIi040-A (HPSI0314i-qaqx_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi041-A,"WTSIi041-A (HPSI0114i-bezi_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi041-B,"WTSIi041-B (HPSI0114i-bezi_3)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi042-A,"WTSIi042-A (HPSI1013i-jufd_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi042-B,"WTSIi042-B (HPSI1013i-jufd_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,45-49,fibroblast,
hPSCreg,WTSIi044-A,"WTSIi044-A (HPSI0214i-eiwy_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi045-A,"WTSIi045-A (HPSI0214i-heth_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi046-A,"WTSIi046-A (HPSI0214i-wibj_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.stemcr.2019.11.003 -- doi:10.3390/ijms24021429 -- doi:10.3390/ijms242015313 -- doi:10.1186/s13287-024-03852-8",female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi046-B,"WTSIi046-B (HPSI0214i-wibj_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi047-A,"WTSIi047-A (HPSI0814i-bokz_5)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi047-B,"WTSIi047-B (HPSI0814i-bokz_6)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,55-59,fibroblast,
hPSCreg,WTSIi048-A,"WTSIi048-A (HPSI0214i-datg_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1101/2024.08.14.607863",female,"White - White British",healthy,70-74,fibroblast,
hPSCreg,WTSIi049-A,"WTSIi049-A (HPSI0514i-wiii_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi049-B,"WTSIi049-B (HPSI0514i-wiii_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi050-A,"WTSIi050-A (HPSI1014i-toss_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,65-69,fibroblast,
hPSCreg,WTSIi051-A,"WTSIi051-A (HPSI1113i-uofv_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi052-A,"WTSIi052-A (HPSI1114i-ziyn_6)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,"White - White British",healthy,60-64,fibroblast,
hPSCreg,WTSIi053-A,"WTSIi053-A (HPSI0413i-corn_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi054-A,"WTSIi054-A (HPSI0413i-nudd_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi054-B,"WTSIi054-B (HPSI0413i-nudd_6)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi055-A,"WTSIi055-A (HPSI0513i-debk_9)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi055-B,"WTSIi055-B (HPSI0513i-debk_7)",,,"Wellcome Sanger Institute","European Collection of Authenticated Cell Cultures","doi:10.1038/nature22403 -- doi:10.1016/j.celrep.2019.01.094",female,,healthy,,fibroblast,
hPSCreg,WTSIi056-A,"WTSIi056-A (HPSI0513i-dipe_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi057-A,"WTSIi057-A (HPSI0513i-giuf_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi057-B,"WTSIi057-B (HPSI0513i-giuf_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi058-A,"WTSIi058-A (HPSI0513i-suzg_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi059-A,"WTSIi059-A (HPSI0513i-uilw_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi060-A,"WTSIi060-A (HPSI0513i-veqz_6)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi061-A,"WTSIi061-A (HPSI0513i-veve_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi062-A,"WTSIi062-A (HPSI0513i-zaui_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi063-A,"WTSIi063-A (HPSI0613i-aevs_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi064-A,"WTSIi064-A (HPSI0613i-bohf_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi065-A,"WTSIi065-A (HPSI0613i-eojr_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi065-B,"WTSIi065-B (HPSI0613i-eojr_3)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,male,,healthy,,fibroblast,
hPSCreg,WTSIi066-A,"WTSIi066-A (HPSI0613i-febc_1)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
hPSCreg,WTSIi066-B,"WTSIi066-B (HPSI0613i-febc_2)",,,"Wellcome Sanger Institute","EBiSC -- European Collection of Authenticated Cell Cultures",doi:10.1038/nature22403,female,,healthy,,fibroblast,
