_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
hPSCreg,UKJi003-A,"UKJi003-A (hiPSC-FD)",,,"Universitätsklinikum Jena (UKJ), Klinik für Innere Medizin I (KIM I), Dr. M. Bekhite ELsaied","Universitätsklinikum Jena (UKJ), Klinik für Innere Medizin I (KIM I), Dr. M. Bekhite ELsaied",,male,"Age: 49 year-old,  Ethnicity: Caucasian","Fabry Disease",45-49,"Peripheral Blood Mononuclear Cell",
hPSCreg,UKJi004-A,"UKJi004-A (hiPSC-WT)",,,"Universitätsklinikum Jena (UKJ), Klinik für Innere Medizin I (KIM I), Dr. M. Bekhite ELsaied","Universitätsklinikum Jena (UKJ), Klinik für Innere Medizin I (KIM I), Dr. M. Bekhite ELsaied",,male,"Age: 23 year-old,  Ethnicity: Caucasian",healthy,20-24,"Peripheral Blood Mononuclear Cell",
hPSCreg,UKJi005-A,"UKJi005-A (hiPSC-FS.2)",,,"Universitätsklinikum Jena (UKJ), Klinik für Innere Medizin I (KIM I), Dr. M. Bekhite ELsaied","Universitätsklinikum Jena (UKJ), Klinik für Innere Medizin I (KIM I), Dr. M. Bekhite ELsaied",,male,"Age: Neonate - Ethnicity: N/A",healthy,neonate,"HFF-1 cell",
hPSCreg,UKJi006-A,"UKJi006-A (PKP2-hiPSC-ARVC)",,,"Universitätsklinikum Jena (UKJ), Klinik für Innere Medizin I (KIM I), Dr. M. Bekhite ELsaied","Universitätsklinikum Jena (UKJ), Klinik für Innere Medizin I (KIM I), Dr. M. Bekhite ELsaied",,male,"Age: 61 year-old,  Ethnicity: Caucasian","arrhythmogenic right ventricular cardiomyopathy",60-64,"Peripheral Blood Mononuclear Cell",
hPSCreg,UKKi006-A,"UKKi006-A (D4-cB, M4C4, NP0053-5)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine","doi:10.1038/mt.2012.207 -- doi:10.1101/gr.141945.112 -- doi:10.1016/j.stemcr.2014.07.003 -- doi:10.1002/bit.26504 -- doi:10.1080/15476278.2022.2061263",female,"Caucasian ",healthy,60-64,"mesenchymal stem cell of the bone marrow",
hPSCreg,UKKi007-A,"UKKi007-A (NP0014-6, UKK007Ai)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine","doi:10.1159/000335753 -- doi:10.1016/j.ceca.2013.04.004 -- doi:10.1109/jtehm.2019.2907945 -- doi:10.1038/s41598-021-81351-z -- doi:10.1098/rstb.2022.0173",female,"Caucasian, German ","Catecholaminergic polymorphic ventricular tachycardia",45-49,"fibroblast of dermis",
hPSCreg,UKKi007-B,"UKKi007-B (NP0014-5)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine","doi:10.1159/000335753 -- doi:10.1016/j.ceca.2013.04.004",female,"Caucasian, German ","Catecholaminergic polymorphic ventricular tachycardia",45-49,"fibroblast of dermis",
hPSCreg,UKKi008-A,"UKKi008-A (NP0016-3)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine",doi:10.1371/journal.pone.0083005,male,"Caucasian, German ","Familial long QT syndrome",30-34,"fibroblast of dermis",
hPSCreg,UKKi009-A,"UKKi009-A (NP0011-8)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine","doi:10.1371/journal.pone.0083005 -- doi:10.1016/j.scr.2015.12.039 -- doi:10.1109/jtehm.2019.2907945",female,"Caucasian, German ","Familial long QT syndrome",35-39,"fibroblast of dermis",
hPSCreg,UKKi009-B,"UKKi009-B (NP0011-19)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine","doi:10.1371/journal.pone.0083005 -- doi:10.1016/j.scr.2015.12.039",female,"Caucasian, German ","Familial long QT syndrome",35-39,"fibroblast of dermis",
hPSCreg,UKKi011-A,"UKKi011-A (NP0040-8)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine","doi:10.1089/scd.2018.0234 -- doi:10.7150/thno.32058 -- doi:10.3390/genes10110918 -- doi:10.3390/genes12010121 -- doi:10.3390/pharmaceutics14040737 -- doi:10.3390/pharmaceutics14061308 -- doi:10.3390/cells11233906 -- doi:10.3389/fcvm.2023.1127261 -- doi:10.3389/fphys.2023.1194948 -- doi:10.3390/cells12141914 -- doi:10.1186/s12967-023-04409-8 -- doi:10.1016/j.bpr.2024.100150 -- doi:10.3390/pharmaceutics16050571",male,"Caucasian ",healthy,35-39,"fibroblast of dermis",
hPSCreg,UKKi012-A,"UKKi012-A (NP0041-17, NP0041)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine",,male,Caucasian,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi016-A,"UKKi016-A (NP0078-10)",,,"Klinikum der Universität zu Köln",EBiSC,,male,"caucasian / european","Familial long QT syndrome",30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi016-B,"UKKi016-B (NP0078-12)",,,"Klinikum der Universität zu Köln",EBiSC,,male,"caucasian / european","Familial long QT syndrome",30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi016-C,"UKKi016-C (NP0078-13)",,,"Klinikum der Universität zu Köln",EBiSC,,male,"caucasian / european","Familial long QT syndrome",30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi017-A,"UKKi017-A (NP0075-8D)",,,"Klinikum der Universität zu Köln","EBiSC -- Centre for Physiology and Pathophysiology, Institute for Neurophysiology -- Scottish Centre for Regenerative Medicine",,female,German,"Rare hypertrophic cardiomyopathy",50-54,"peripheral blood mononuclear cell",
hPSCreg,UKKi017-B,"UKKi017-B (NP0075-10K)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine",,female,German,"Rare hypertrophic cardiomyopathy",50-54,"peripheral blood mononuclear cell",
hPSCreg,UKKi017-C,"UKKi017-C (NP0075-11B)",,,"Klinikum der Universität zu Köln","EBiSC -- Institute for Neurophysiology, Medical Faculty -- Scottish Centre for Regenerative Medicine",,female,German,"Rare hypertrophic cardiomyopathy",50-54,"peripheral blood mononuclear cell",
hPSCreg,UKKi018-A,"UKKi018-A (NP0080-2B)",,,"Klinikum der Universität zu Köln",EBiSC,doi:10.1016/j.reprotox.2022.05.007,female,"caucasian / european","Familial long QT syndrome",20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi018-B,"UKKi018-B (NP0080-6A)",,,"Klinikum der Universität zu Köln",EBiSC,,female,"caucasian / european","Familial long QT syndrome",20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi018-C,"UKKi018-C (NP0080-8B)",,,"Klinikum der Universität zu Köln",EBiSC,,female,"caucasian / european","Familial long QT syndrome",20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi019-A,"UKKi019-A (NP0081-1A)",,,"Klinikum der Universität zu Köln",EBiSC,,female,"caucasian / european","Familial long QT syndrome",20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi019-B,"UKKi019-B (NP0081-11)",,,"Klinikum der Universität zu Köln",EBiSC,,female,"caucasian / european","Familial long QT syndrome",20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi019-C,"UKKi019-C (NP0081-12C)",,,"Klinikum der Universität zu Köln",EBiSC,,female,"caucasian / european","Familial long QT syndrome",20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi020-A,"UKKi020-A (NP0100-4)",,,"Klinikum der Universität zu Köln",EBiSC,,male,african,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi020-B,"UKKi020-B (NP0100-8)",,,"Klinikum der Universität zu Köln",EBiSC,,male,african,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi020-C,"UKKi020-C (NP0100-10E)",,,"Klinikum der Universität zu Köln",EBiSC,,male,african,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi020-D,"UKKi020-D (NP0100-11)",,,"Klinikum der Universität zu Köln",EBiSC,,male,african,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi021-A,"UKKi021-A (NP0105-2)",,,"Klinikum der Universität zu Köln",EBiSC,,male,indian,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi021-B,"UKKi021-B (NP0105-19)",,,"Klinikum der Universität zu Köln",EBiSC,,male,indian,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi022-A,"UKKi022-A (NP0106-34)",,,"Klinikum der Universität zu Köln",EBiSC,,female,indian,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi022-C,"UKKi022-C (NP0106-10A)",,,"Klinikum der Universität zu Köln",EBiSC,,female,indian,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi022-D,"UKKi022-D (NP0106-5)",,,"Klinikum der Universität zu Köln",EBiSC,,female,indian,healthy,30-34,"fibroblast of dermis",
hPSCreg,UKKi023-A,"UKKi023-A (NP0126-1)",,,"Klinikum der Universität zu Köln",EBiSC,,male,"caucasian / european","Familial long QT syndrome",50-54,"peripheral blood mononuclear cell",
hPSCreg,UKKi023-B,"UKKi023-B (NP0126-5)",,,"Klinikum der Universität zu Köln",EBiSC,,male,"caucasian / european","Familial long QT syndrome",50-54,"peripheral blood mononuclear cell",
hPSCreg,UKKi023-C,"UKKi023-C (NP0126-6)",,,"Klinikum der Universität zu Köln",EBiSC,,male,"caucasian / european","Familial long QT syndrome",50-54,"peripheral blood mononuclear cell",
hPSCreg,UKKi024-A,"UKKi024-A (NP0133-5)",,,"Klinikum der Universität zu Köln",EBiSC,,male,"caucasian / european","Brugada syndrome",30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi024-B,"UKKi024-B (NP0133-1)",,,"Klinikum der Universität zu Köln",EBiSC,,male,"caucasian / european","Brugada syndrome",30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi024-C,"UKKi024-C (NP0133-4)",,,"Klinikum der Universität zu Köln",EBiSC,,male,"caucasian / european","Brugada syndrome",30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi025-A,"UKKi025-A (NP0135-1)",,,"Klinikum der Universität zu Köln",EBiSC,doi:10.3390/cells9071733,female,"caucasian / european","Rare hypertrophic cardiomyopathy",40-44,"peripheral blood mononuclear cell",
hPSCreg,UKKi025-B,"UKKi025-B (NP0135-2)",,,"Klinikum der Universität zu Köln",EBiSC,,female,"caucasian / european","Rare hypertrophic cardiomyopathy",40-44,"peripheral blood mononuclear cell",
hPSCreg,UKKi025-C,"UKKi025-C (NP0135-7)",,,"Klinikum der Universität zu Köln",EBiSC,,female,"caucasian / european","Rare hypertrophic cardiomyopathy",40-44,"peripheral blood mononuclear cell",
hPSCreg,UKKi026-A,"UKKi026-A (NP0114-1A)",,,"Klinikum der Universität zu Köln",EBiSC,,male,chinese,healthy,25-29,"peripheral blood mononuclear cell",
hPSCreg,UKKi026-B,"UKKi026-B (NP0114-2C)",,,"Klinikum der Universität zu Köln",EBiSC,,male,chinese,healthy,25-29,"peripheral blood mononuclear cell",
hPSCreg,UKKi026-C,"UKKi026-C (NP0114-5E)",,,"Klinikum der Universität zu Köln",EBiSC,,male,chinese,healthy,25-29,"peripheral blood mononuclear cell",
hPSCreg,UKKi027-A,"UKKi027-A (NP0101-A, NP0101-3D)",,,"Klinikum der Universität zu Köln",EBiSC,,female,african,healthy,25-29,"peripheral blood mononuclear cell",
hPSCreg,UKKi027-B,"UKKi027-B (NP0101-B, NP0101-4C)",,,"Klinikum der Universität zu Köln",EBiSC,,female,african,healthy,25-29,"peripheral blood mononuclear cell",
hPSCreg,UKKi027-C,"UKKi027-C (NP0101-C, NP0101-10H)",,,"Klinikum der Universität zu Köln",EBiSC,,female,african,healthy,25-29,"peripheral blood mononuclear cell",
hPSCreg,UKKi028-A,"UKKi028-A (NP0115-A, NP0115-4)",,,"Klinikum der Universität zu Köln",EBiSC,,female,chinese,healthy,30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi028-B,"UKKi028-B (NP0115-B)",,,"Klinikum der Universität zu Köln",EBiSC,,female,chinese,healthy,30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi028-C,"UKKi028-C (NP0115-C)",,,"Klinikum der Universität zu Köln",EBiSC,,female,chinese,healthy,30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi029-A,"UKKi029-A (NP0077-6D)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,"Familial long QT syndrome",20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi029-B,"UKKi029-B (NP0077-16E)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,"Familial long QT syndrome",20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi029-C,"UKKi029-C (NP0077-18C)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,"Familial long QT syndrome",20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi030-A,"UKKi030-A (NP0134-6D)",,,"Klinikum der Universität zu Köln",EBiSC,,male,,"Brugada syndrome",65-69,"peripheral blood mononuclear cell",
hPSCreg,UKKi030-B,"UKKi030-B (NP0134-18A)",,,"Klinikum der Universität zu Köln",EBiSC,,male,,"Brugada syndrome",65-69,"peripheral blood mononuclear cell",
hPSCreg,UKKi030-C,"UKKi030-C (NP0134-26B)",,,"Klinikum der Universität zu Köln",EBiSC,,male,,"Brugada syndrome",65-69,"peripheral blood mononuclear cell",
hPSCreg,UKKi031-A,"UKKi031-A (NP0138-8B)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,"Rare hypertrophic cardiomyopathy",55-59,"peripheral blood mononuclear cell",
hPSCreg,UKKi031-B,"UKKi031-B (NP0138-19E)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,"Rare hypertrophic cardiomyopathy",55-59,"peripheral blood mononuclear cell",
hPSCreg,UKKi031-C,"UKKi031-C (NP0138-31B)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,"Rare hypertrophic cardiomyopathy",55-59,"peripheral blood mononuclear cell",
hPSCreg,UKKi032-A,"UKKi032-A (NP0141-12C)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,healthy,40-44,"peripheral blood mononuclear cell",
hPSCreg,UKKi032-B,"UKKi032-B (NP0141-17A)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,healthy,40-44,"peripheral blood mononuclear cell",
hPSCreg,UKKi032-C,"UKKi032-C (NP0141-31B)",,,"Klinikum der Universität zu Köln",EBiSC,"doi:10.7150/thno.32058 -- doi:10.1093/stcltm/szac061 -- doi:10.1186/s13287-022-03209-z -- doi:10.1039/d3bm01908j",female,,healthy,40-44,"peripheral blood mononuclear cell",
hPSCreg,UKKi034-A,"UKKi034-A (NP0079-A, NP0079-7B)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,"Familial long QT syndrome",25-29,"peripheral blood mononuclear cell",
hPSCreg,UKKi034-B,"UKKi034-B (NP0079-B, NP0079-15B)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,"Familial long QT syndrome",25-29,"peripheral blood mononuclear cell",
hPSCreg,UKKi034-C,"UKKi034-C (NP0079-C, NP0079-16H)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,"Familial long QT syndrome",30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi035-A,"UKKi035-A (NP0139-A, NP0139-3E)",,,"Klinikum der Universität zu Köln",EBiSC,,male,,"Rare hypertrophic cardiomyopathy",65-69,"peripheral blood mononuclear cell",
hPSCreg,UKKi035-B,"UKKi035-B (NP0139-B, NP0139-6C)",,,"Klinikum der Universität zu Köln",EBiSC,,male,,"Rare hypertrophic cardiomyopathy",65-69,"peripheral blood mononuclear cell",
hPSCreg,UKKi035-C,"UKKi035-C (NP0139-C, NP0139-24D)",,,"Klinikum der Universität zu Köln",EBiSC,,male,,"Rare hypertrophic cardiomyopathy",65-69,"peripheral blood mononuclear cell",
hPSCreg,UKKi036-A,"UKKi036-A (NP0143-A, NP0143-5)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,healthy,20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi036-B,"UKKi036-B (NP0143-B, NP0143-15)",,,"Klinikum der Universität zu Köln",EBiSC,,female,,healthy,20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi036-C,"UKKi036-C (NP0143-C, NP0143-18)",,,"Klinikum der Universität zu Köln",EBiSC,"doi:10.1186/s13287-022-03209-z -- doi:10.1039/d3bm01908j",female,,healthy,20-24,"peripheral blood mononuclear cell",
hPSCreg,UKKi037-A,"UKKi037-A (NP0144-A, NP0144-32)",,,"Klinikum der Universität zu Köln",EBiSC,,male,,healthy,30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi037-B,"UKKi037-B (NP0144-B, NP0144-33)",,,"Klinikum der Universität zu Köln",EBiSC,,male,,healthy,30-34,"peripheral blood mononuclear cell",
hPSCreg,UKKi037-C,"UKKi037-C (NP0144-C, NP0144-41)",,,"Klinikum der Universität zu Köln",EBiSC,"doi:10.1186/s13287-022-03209-z -- doi:10.1021/acsnano.3c05341 -- doi:10.1039/d3bm01908j",male,,healthy,30-34,"peripheral blood mononuclear cell",
hPSCreg,UKMi003-A,UKMi003-A,,,"University Hospital Muenster ",,doi:10.1016/j.scr.2024.103446,female,caucasian,"Sinus Bradycardia",,Fibroblast,
hPSCreg,UKMi004-A,UKMi004-A,,,"University Hospital Muenster ",,doi:10.1016/j.scr.2024.103446,female,,healthy,,Fibroblasts,
hPSCreg,UKMi005-A,UKMi005-A,,,"University Hospital Muenster ",,"doi:10.1016/j.scr.2023.103223 -- doi:10.3390/ijms242015290 -- doi:10.1007/s00399-024-01008-y -- doi:10.1016/j.scr.2024.103446",female,caucasian,"Sinus Node Dysfunction",,"Peripheral Blood Mononuclear Cell",
hPSCreg,UKWMPi001-A,UKWMPi001-A,,,"Division of Molecular Psychiatry, Center of Mental Health","Division of Molecular Psychiatry, Center of Mental Health",,female,Caucasian,healthy,,"skin fibroblast cell line",
hPSCreg,UKWNLi006-A,"UKWNLi006-A (GLA-D170N-iPSC-1, FD1089/20, GLA-508G>A-1)",,,"Neurologische Klinik",,doi:10.1016/j.scr.2023.103025,male,caucasian,"Fabry Disease",,"dermal fibroblast",
hPSCreg,UKWNLi006-B,"UKWNLi006-B (GLA-D170N-iPSC-2, GLA-508G>A-2, FD1089/21)",,,"Neurologische Klinik",,doi:10.1016/j.scr.2023.103025,male,caucasian,"Fabry Disease",,"dermal fibroblast",
hPSCreg,UKWNLi007-A,"UKWNLi007-A (GLA-515G>A-1, GLA-C172Y-iPSC-1, FD1210/1)",,,"Neurologische Klinik",,doi:10.1016/j.scr.2023.103025,male,caucasian,"Fabry Disease",,Fibroblasts,
hPSCreg,UKWNLi007-B,"UKWNLi007-B (GLA-515-G>A-2, FD1210/2, GLA-C172Y-iPSC-2)",,,"Neurologische Klinik",,doi:10.1016/j.scr.2023.103025,male,caucasian,"Fabry Disease",,"dermal fibroblast",
hPSCreg,UKWNLi008-A,"UKWNLi008-A (SFN 1097_2)",,,"Neurologische Klinik",,doi:10.1016/j.scr.2023.103094,male,,"Small Fiber Neuropathy",,Fibroblast,
hPSCreg,UKWNLi008-B,"UKWNLi008-B (SFN 1097_3)",,,"Neurologische Klinik",,doi:10.1016/j.scr.2023.103094,male,,"Small Fiber Neuropathy",,Fibroblast,
hPSCreg,UKWNLi008-C,"UKWNLi008-C (SFN 1097_5)",,,"Neurologische Klinik",,doi:10.1016/j.scr.2023.103094,male,,"Small Fiber Neuropathy",,Fibroblasts,
hPSCreg,UKWNLi009-A,"UKWNLi009-A (TK8, FD-1, FD_1052)",,,"Neurologische Klinik",,,male,,"Fabry Disease",,Fibroblast,
hPSCreg,UKWNLi009-A-1,"UKWNLi009-A-1 (IsoTK8, IsoFD-1)",,,"Neurologische Klinik",,,male,,"Fabry Disease",,,
hPSCreg,ULBi002-A,"ULBi002-A (Hel115.6)",,,"Université Libre de Bruxelles",,doi:10.1093/nar/gky839,male,,healthy,,Fibroblast,
hPSCreg,ULBi003-A,"ULBi003-A (HEL46.11)",,,"Université Libre de Bruxelles",,"doi:10.1016/j.celrep.2017.03.055 -- doi:10.1002/dneu.22419 -- doi:10.1093/nar/gky839 -- doi:10.1126/scisignal.aan8784 -- doi:10.1016/j.stemcr.2018.11.003",male,White,healthy,,"dermal fibroblast",
hPSCreg,ULBi004-A,"ULBi004-A (AH4)",,,"Université Libre de Bruxelles","Université Libre de Bruxelles",,female,caucasian,healthy,,Fibroblasts,
hPSCreg,ULBe001-A,"ULBe001-A (ERA-1)",,,"Université Libre de Bruxelles",,doi:10.1016/s1472-6483(10)60018-1,female,,,,,
hPSCreg,ULBe002-A,"ULBe002-A (ERA-2)",,,"Université Libre de Bruxelles",,doi:10.1016/s1472-6483(10)60018-1,female,,,,,
hPSCreg,ULBe003-A,"ULBe003-A (ERA-3)",,,"Université Libre de Bruxelles",,doi:10.1016/s1472-6483(10)60018-1,female,,,,,
hPSCreg,ESIBIe003-A-6,ESIBIe003-A-6,,,"Université Libre de Bruxelles","Université Libre de Bruxelles",doi:10.1038/s41467-022-34776-7,female,,healthy,,,
hPSCreg,ULBe004-A,"ULBe004-A (ERAMUC-1)",,,"Université Libre de Bruxelles",,doi:10.1016/s1472-6483(10)60018-1,female,,"Cystic Fibrosis",,,
hPSCreg,ULBe005-A,"ULBe005-A (ERAMUC-2)",,,"Université Libre de Bruxelles",,doi:10.1016/s1472-6483(10)60018-1,female,,,,,
hPSCreg,ULEIi001-A,ULEIi001-A,,,"Leipzig University",,"doi:10.1016/j.scr.2016.09.014 -- doi:10.1155/2018/5692840",male,European,healthy,5-9,"prepuce of penis",
hPSCreg,UCSFi001-A-49,"UCSFi001-A-49 (YH653-MUT-1C8-HET, DYT1-HET-1C8)",,,"University of Louisiana at Lafayette",,doi:10.1016/j.scr.2021.102536,male,Asian,healthy,,,
hPSCreg,UCSFi001-A-50,"UCSFi001-A-50 (YH653-MUT-H6-HET, DYT1-HET-H6)",,,"University of Louisiana at Lafayette",,doi:10.1016/j.scr.2021.102536,male,Asian,healthy,,,
hPSCreg,UCSFi001-A-51,"UCSFi001-A-51 (YH653-MUT-2F2-HOMO, DYT1-HOMO-2F2)",,,"University of Louisiana at Lafayette",,doi:10.1016/j.scr.2021.102536,male,Asian,healthy,,,
hPSCreg,UMi035-A,"UMi035-A (GM07968)",,,"University of Miami - Miller School of Medicine","University of Miami - Miller School of Medicine",,male,"non-Hispanic White/Jewish","Gaucher disease type 1",,Fibroblast,
hPSCreg,UMi036-A,"UMi036-A (ND34263)",,,"University of Miami - Miller School of Medicine","University of Miami - Miller School of Medicine",,male,"non Hispanic White","Parkinson Disease",,Fibroblast,
hPSCreg,UMi038-A,UMi038-A,,,"University of Miami - Miller School of Medicine","University of Miami - Miller School of Medicine","doi:10.1016/j.scr.2022.102823 -- doi:10.26508/lsa.202201757 -- doi:10.1098/rstb.2022.0377",female,"non-Hispanic White","Alzheimer disease",60-64,"Peripheral Blood Mononuclear Cell",
hPSCreg,UMi038-A-1,UMi038-A-1,,,"University of Miami - Miller School of Medicine","University of Miami - Miller School of Medicine",,female,"non-Hispanic White","Alzheimer disease",,,
hPSCreg,UMi039-A,UMi039-A,,,"University of Miami - Miller School of Medicine","University of Miami - Miller School of Medicine","doi:10.1016/j.scr.2022.102823 -- doi:10.26508/lsa.202201757 -- doi:10.1098/rstb.2022.0377",female,"non-Hispanic White","Alzheimer's Disease",65-69,"Peripheral Blood Mononuclear Cell",
hPSCreg,UMi039-A-1,UMi039-A-1,,,"University of Miami - Miller School of Medicine","University of Miami - Miller School of Medicine",doi:10.1016/j.scr.2022.102823,female,"non-Hispanic White","Alzheimer's Disease",,,
hPSCreg,UMi040-A,"UMi040-A (SB162-284 cl.1)",,,"University of Miami - Miller School of Medicine",,"doi:10.1016/j.scr.2022.102758 -- doi:10.3390/cells11203331 -- doi:10.1038/s41419-023-05899-6",male,,"Auditory Neuropathy Spectrum Disorder",,"lymphoblastoid cell line",
hPSCreg,UMi041-A,"UMi041-A (410730)",,,"University of Miami - Miller School of Medicine",,,female,"African American","Alzheimer's Disease",,"Peripheral Blood Mononuclear Cell",
hPSCreg,UMi042-A,UMi042-A,,,"University of Miami - Miller School of Medicine",,,female,"African American","Alzheimer's Disease",,"Peripheral Blood Mononuclear Cell",
hPSCreg,UMi042-A-1,"UMi042-A-1 (408737 CB9)",,,"University of Miami - Miller School of Medicine",,,female,"African American","Alzheimer's Disease",,,
hPSCreg,UMi043-A,"UMi043-A (AD 381852 clone #1)",,,"University of Miami - Miller School of Medicine",,doi:10.1016/j.scr.2024.103364,female,African-American,"Alzheimer's Disease",,"Derived Peripheral Blood Mononuclear Cell",
hPSCreg,UMi044-A,"UMi044-A (**1113.4)",,,"University of Miami - Miller School of Medicine",,,male,,"Charcot-Marie-Tooth disease type 4B3",,Fibroblasts,
hPSCreg,UMi045-A,"UMi045-A (**1159.1)",,,"University of Miami - Miller School of Medicine",,,female,Iranian,"Charcot-Marie-Tooth Disease Type 4B3",,Fibroblast,
hPSCreg,UMi046-A,"UMi046-A (***1407.3)",,,"University of Miami - Miller School of Medicine",,,male,,"Charcot-Marie-Tooth Disease Type 4B3",,Fibroblasts,
hPSCreg,UMi047-A,"UMi047-A (sord1 DM)",,,"University of Miami - Miller School of Medicine",,doi:10.1016/j.scr.2024.103449,female,"German, Swedish","obsolete sorbitol dehydrogenase deficiency with peripheral neuropathy",,"dermal fibroblast",
hPSCreg,UMi048-A,"UMi048-A (sord1 GB)",,,"University of Miami - Miller School of Medicine",,doi:10.1016/j.scr.2024.103449,female,"English, Romanian (Ashkenazi Jewish)","obsolete sorbitol dehydrogenase deficiency with peripheral neuropathy",,"dermal fibroblast",
hPSCreg,UMi049-A,"UMi049-A (IIsord1 RV)",,,"University of Miami - Miller School of Medicine",,doi:10.1016/j.scr.2024.103449,male,"Italian, Irish","obsolete sorbitol dehydrogenase deficiency with peripheral neuropathy",,"dermal fibroblast",
hPSCreg,UMANe001-A,"UMANe001-A (Man-1)",,,"University of Manchester",,doi:10.1007/s11626-010-9291-5,female,,,,,
hPSCreg,UMANe002-A,"UMANe002-A (Man-13)",,,"University of Manchester","National Institute for Biological Standards and Control - UK Stem Cell Bank","doi:10.1186/s13287-017-0561-y -- doi:10.1016/j.scr.2023.103262 -- doi:10.1038/s41598-024-52362-3 -- doi:10.1016/j.scr.2024.103342 -- doi:10.1016/j.stemcr.2024.04.011",male,Caucasian,healthy,,,
hPSCreg,UMANe003-A,"UMANe003-A (Man-11)",,,"University of Manchester","National Institute for Biological Standards and Control - UK Stem Cell Bank","doi:10.1186/s13287-017-0561-y -- doi:10.1038/nature22312 -- doi:10.1038/srep17258",female,,healthy,,,
hPSCreg,UMANe004-A,"UMANe004-A (Man-15)",,,"University of Manchester","National Institute for Biological Standards and Control - UK Stem Cell Bank",doi:10.1186/s13287-017-0561-y,male,,healthy,,,
hPSCreg,UMANCi001-A,"UMANCi001-A (TF173B)",,,"C2T-Kimber lab","Professor Sue Kimber - North West Embryonic Stem Cell Centre","doi:10.1101/2023.03.14.532598 -- doi:10.1016/j.stemcr.2024.04.011",female,,healthy,,"Derived Peripheral Blood Mononuclear Cell",
