_source,_cellid,stem_cell_name,stem_cell_type,cell_grade,produced_by,provider_distributor,reference_publications,gender_of_donor,ethnicity_of_donor,health_status,age_of_donor,source_cell_type,organ_tissue_of_origin_of_source_cell
SKIP,SKIP003077,SS25-1,"iPS Cell",,,,,Female,Unknown(US),"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003078,SS28-1,"iPS Cell",,,,,Female,Unknown(US),"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003079,SS29-1,"iPS Cell",,,,,Female,Unknown(US),"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003080,SS35-1,"iPS Cell",,,,,Male,Unknown(US),"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003081,SS32-1,"iPS Cell",,,,,Female,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003082,SS36-1,"iPS Cell",,,,,Male,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003083,SS37-1,"iPS Cell",,,,,Female,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003084,SS38-1,"iPS Cell",,,,,Male,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003085,HHUUKDi002-A,"iPS Cell",,,,,Female,Unknown,,,,lymphoblast
SKIP,SKIP003086,KITi001-A-35,"iPS Cell",,,,,Male,Asian,,,,"Skin Fibroblast"
SKIP,SKIP003087,ZZUi002-A,"iPS Cell",,,,,Male,"Asian : Chinese","Laryngeal carcinoma",,,"Skin Fibroblast"
SKIP,SKIP003088,ASUi003-A,"iPS Cell",,,,,Female,Unknown,"Alzheimer`s Disease",,,"Peripheral Blood Peripheral blood mononuclear cells (PBMCs)"
SKIP,SKIP003089,ZZUi001-A,"iPS Cell",,,,,Male,"Asian : Chinese","Laryngeal carcinoma",,,"Skin Tumor fibroblast"
SKIP,SKIP003090,ASUi004-A,"iPS Cell",,,,,Male,Unknown,"Alzheimer`s Disease",,,"Peripheral Blood Peripheral blood mononuclear cells (PBMCs)"
SKIP,SKIP003091,ESi054-A,"iPS Cell",,,,,Female,"Caucasian : Chinese","autosomal recessive Alport syndrome (ARAS)",,,"Skin Fibroblast"
SKIP,SKIP003092,WFS2_1#3,"iPS Cell",,,,,Female,"Caucasian : Italian","Wolfram syndrome (WFS)",,,"Skin Fibroblast"
SKIP,SKIP003093,WFS2_1#24,"iPS Cell",,,,,Female,"Caucasian : Italian","Wolfram syndrome (WFS)",,,"Skin Fibroblast"
SKIP,SKIP003094,SS41-1,"iPS Cell",,,,,Male,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003095,SS43-2,"iPS Cell",,,,,Female,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003096,SS44-1,"iPS Cell",,,,,Female,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003097,SS45-1,"iPS Cell",,,,,Female,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003098,SS47-1,"iPS Cell",,,,,Female,Unknown(US),"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003099,SS48-1,"iPS Cell",,,,,Male,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003100,SS49-1,"iPS Cell",,,,,Male,African-American,"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003101,SA5-1,"iPS Cell",,,,,Female,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003102,SA36-1,"iPS Cell",,,,,Female,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003103,SA40-1,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003104,SA53-1,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003105,SA64-1,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003106,SA208-2,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003107,SA209-1,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003108,SA50-1,"iPS Cell",,,,,Female,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003109,SA106-1,"iPS Cell",,,,,Female,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003110,SA138-1,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003111,SA170-1,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP003112,PG1-iPSC_HGPS,"iPS Cell",,,,,Male,African-American,"Hutchinson-Gillford progeria syndrome (HGPS)",,,"Skin "
SKIP,SKIP003113,PG2-iPSC_HGPS,"iPS Cell",,,,,Male,Caucasian,"Hutchinson-Gillford progeria syndrome (HGPS)",,,"Skin "
SKIP,SKIP003114,N1-iPSC_HGPS,"iPS Cell",,,,,Female,Caucasian,"Hutchinson-Gillford progeria syndrome (HGPS)",,,"Skin "
SKIP,SKIP003115,N2-iPSC_HGPS,"iPS Cell",,,,,Female,Caucasian,"Hutchinson-Gillford progeria syndrome (HGPS)",,,"Skin "
SKIP,SKIP003116,ND1.4,"iPS Cell",,,,,Male,Unknown,,,,"Skin fibroblast(ATTC)"
SKIP,SKIP003117,ND2.0,"iPS Cell",,,,,Male,Unknown,,,,"Skin fibroblast(ATTC)"
SKIP,SKIP003118,BC1,"iPS Cell",,,,,Unknown,Unknown,,,,"Peripheral Blood "
SKIP,SKIP003119,CY2,"iPS Cell",,,,,Male,Unknown,,,,"Peripheral Blood "
SKIP,SKIP003120,WFS2_3#1,"iPS Cell",,,,,Male,"Caucasian : Italian","Wolfram syndrome (WFS)",,,"Skin Fibroblast"
SKIP,SKIP003121,WFS2_3#6,"iPS Cell",,,,,Male,"Caucasian : Italian","Wolfram syndrome (WFS)",,,"Skin Fibroblast"
SKIP,SKIP003122,BF15#2,"iPS Cell",,,,,Male,"Caucasian : Italian",,,,"Skin Fibroblast"
SKIP,SKIP003123,"NHEK-iPSCs #1","iPS Cell",,,,,Female,"Asian : Japanese",,,,"Skin epidermal keratinocyte"
SKIP,SKIP003124,"NHEK-iPSCs #2","iPS Cell",,,,,Female,"Asian : Japanese",,,,"Skin epidermal keratinocyte"
SKIP,SKIP003125,"EBKC-iPSCs case 1 #1","iPS Cell",,,,,Male,"Asian : Japanese","Recessive dystrophic epidermolysis bullosa",,,"Skin epidermal keratinocyte"
SKIP,SKIP003126,"EBKC-iPSCs case 1 #2","iPS Cell",,,,,Male,"Asian : Japanese","Recessive dystrophic epidermolysis bullosa",,,"Skin epidermal keratinocyte"
SKIP,SKIP003127,"EBKC-iPSCs case 2 #1","iPS Cell",,,,,Female,"Asian : Japanese","Recessive dystrophic epidermolysis bullosa",,,"Skin epidermal keratinocyte"
SKIP,SKIP003128,"EBKC-iPSCs case 2 #2","iPS Cell",,,,,Female,"Asian : Japanese","Recessive dystrophic epidermolysis bullosa",,,"Skin epidermal keratinocyte"
SKIP,SKIP003129,TVGHi001-A,"iPS Cell",,,,,Female,"Asian : Taiwanese"," Leber's hereditary optic neuropathy (LHON)",,,"Peripheral Blood peripheral blood mononuclear cell"
SKIP,SKIP003130,FUi001-A,"iPS Cell",,,,,Female,"Asian : Japanese","Dravet Syndrome",,,"Skin Fibroblast"
SKIP,SKIP003131,ZW6,"iPS Cell",,,,,Male,"Asian : Chinese","PRKAG2 cardiac syndrome",,,"Skin fibroblast"
SKIP,SKIP003132,ZW9,"iPS Cell",,,,,Male,"Asian : Chinese","PRKAG2 cardiac syndrome",,,"Skin fibroblast"
SKIP,SKIP003133,ZW12,"iPS Cell",,,,,Male,"Asian : Chinese","PRKAG2 cardiac syndrome",,,"Skin fibroblast"
SKIP,SKIP003134,ZJ3,"iPS Cell",,,,,Male,"Asian : Chinese","PRKAG2 cardiac syndrome",,,"Skin fibroblast"
SKIP,SKIP003135,ZJ6,"iPS Cell",,,,,Male,"Asian : Chinese","PRKAG2 cardiac syndrome",,,"Skin fibroblast"
SKIP,SKIP003136,ZJ11,"iPS Cell",,,,,Male,"Asian : Chinese","PRKAG2 cardiac syndrome",,,"Skin fibroblast"
SKIP,SKIP003137,WT1,"iPS Cell",,,,,Male,"Asian : Chinese",,,,"Skin fibroblast"
SKIP,SKIP003138,WT2,"iPS Cell",,,,,Male,"Asian : Chinese",,,,"Skin fibroblast"
SKIP,SKIP003139,WT3,"iPS Cell",,,,,Male,"Asian : Chinese",,,,"Skin fibroblast"
SKIP,SKIP003140,WT-2,"iPS Cell",,,,,Male,"Asian : Chinese",,,,"Skin fibroblast"
SKIP,SKIP003141,ZW-C,"iPS Cell",,,,,Male,"Asian : Chinese","PRKAG2 cardiac syndrome",,,"Skin fibroblast"
SKIP,SKIP003142,ZJ-C,"iPS Cell",,,,,Male,"Asian : Chinese","PRKAG2 cardiac syndrome",,,"Skin fibroblast"
SKIP,SKIP003143,HCM-iPSCs-CMs6,"iPS Cell",,,,,Male,Unknown,"Hypertrophic cardiomyopathy (HCM)",,,"urine cells"
SKIP,SKIP003144,HCM-iPSCs-CMs7,"iPS Cell",,,,,Male,Unknown,"Hypertrophic cardiomyopathy (HCM)",,,"urine cells"
SKIP,SKIP003145,Con-iPSCs-CMs1,"iPS Cell",,,,,Male,Unknown,,,,"urine cells"
SKIP,SKIP003146,Con-iPSCs-CMs9,"iPS Cell",,,,,Male,Unknown,,,,"urine cells"
SKIP,SKIP003147,ZZUi004-A,"iPS Cell",,,,,Female,"Asian : Han Chinese","Spinocerebellar ataxia type 3 (SCA3)",,,"Urine cells"
SKIP,SKIP003148,"CML-iPSCs Pt1-No.3","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003149,"CML-iPSCs Pt1-No.5","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003150,6661,"iPS Cell",,,,,Female,Unknown,"Alzheimer`s Disease",,,Leptomeninges
SKIP,SKIP003151,6679,"iPS Cell",,,,,Female,Unknown,"Alzheimer`s Disease",,,Leptomeninges
SKIP,SKIP003152,6686,"iPS Cell",,,,,Female,Unknown,"Alzheimer`s Disease",,,Leptomeninges
SKIP,SKIP003153,6688,"iPS Cell",,,,,Male,Unknown,"Alzheimer`s Disease",,,Leptomeninges
SKIP,SKIP003154,"CSSi003-A (2961)","iPS Cell",,,,,Female,"Caucasian : Italian","Smith-Magenis syndrome (SMS)",,,"Skin Dermal fibroblast"
SKIP,SKIP003155,"CML-iPSCs Pt2-No.6","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003156,biPSC,"iPS Cell",,,,,Male,Unknown,,,,"Peripheral Blood peripheral blood mononuclear cells"
SKIP,SKIP003157,UNIPDi002-A-hiPSC,"iPS Cell",,,,,Female,Caucasian,"Ectrodactyly-ectodermal dysplasia-clefting syndrome (EEC)",,,"human oral mucosa epithelial stem cells (hOMESCs)"
SKIP,SKIP003158,UNIPDi001-A-hiPSC,"iPS Cell",,,,,Female,Caucasian,"Ectrodactyly-ectodermal dysplasia-clefting syndrome (EEC)",,,"human oral mucosa epithelial stem cells (hOMESCs)"
SKIP,SKIP003159,UNIPDi003-A-hiPSC,"iPS Cell",,,,,Female,Caucasian,"Ectrodactyly-ectodermal dysplasia-clefting syndrome (EEC)",,,"human oral mucosa epithelial stem cells (hOMESCs)"
SKIP,SKIP003160,"CSSi004-A (2962)","iPS Cell",,,,,Male,Caucasian,"Huntington`s Disease",,,"Skin Fibroblast"
SKIP,SKIP003161,UKWi001-A,"iPS Cell",,,,,Female,Unknown,"Attention-deficit/hyperactivity disorder (ADHD)",,,"Skin Dermal fibroblasts"
SKIP,SKIP003162,IBMSi009-A,"iPS Cell",,,,,Female,"Asian : Taiwanese",Sialidosis,,,"Peripheral Blood Peripheral blood mononuclear cells"
SKIP,SKIP003163,NERCe002-A-2,"ES Cell",,,,,Male,"Asian : Chinese",,,,"In vitro fertilization-derived embryo"
SKIP,SKIP003164,NERCe002-A-3,"ES Cell",,,,,Male,"Asian : Chinese",,,,"In vitro fertilization-derived embryo"
SKIP,SKIP003165,NERCe002-A-1,"ES Cell",,,,,Male,"Asian : Chinese",,,,"In vitro fertilization-derived embryo"
SKIP,SKIP003166,NERCe003-A-1,"ES Cell",,,,,Male,"Asian : Chinese",,,,"In vitro fertilization-derived embryo"
SKIP,SKIP003167,ESi062-A,"iPS Cell",,,,,Male,Unknown,,,,"Skin Foreskin fibroblasts"
SKIP,SKIP003168,VSMUi001-D,"iPS Cell",,,,,Male,Unknown,,,,"Skin Fibroblast"
SKIP,SKIP003169,ESi047-A,"iPS Cell",,,,,Male,Unknown,"congenital glaucoma",,,"Skin fibroblasts"
SKIP,SKIP003170,RP2-FiPS4F1(RCPFi001-A),"iPS Cell",,,,,Female,Unknown,"retinitis pigmentosa",,,"Skin fibroblasts"
SKIP,SKIP003171,"Control 1","iPS Cell",,,,,Male,Unknown,,,,"Skin Fibroblast"
SKIP,SKIP003172,"Control 2","iPS Cell",,,,,Male,Unknown,,,,"Skin Fibroblast"
SKIP,SKIP003173,"Control 4","iPS Cell",,,,,Female,Unknown,,,,"Skin Fibroblast"
SKIP,SKIP003174,iPD-T1,"iPS Cell",,,,,Male,Unknown,"Parkinson disease",,,"Skin Fibroblast"
SKIP,SKIP003175,iPD-T2,"iPS Cell",,,,,Male,Unknown,"Parkinson disease",,,"Skin Fibroblast"
SKIP,SKIP003176,iPD-C1,"iPS Cell",,,,,Male,Unknown,"Parkinson disease",,,"Skin Fibroblast"
SKIP,SKIP003177,iPD-C2,"iPS Cell",,,,,Female,Unknown,"Parkinson disease",,,"Skin Fibroblast"
SKIP,SKIP003178,Patient-1,"iPS Cell",,,,,Male,Unknown,"Retinitis pigmentosa (RP)",,,"urinary cell"
SKIP,SKIP003179,Patient-2,"iPS Cell",,,,,Male,Unknown,"Retinitis pigmentosa (RP)",,,"urinary cell"
SKIP,SKIP003180,Patient-3,"iPS Cell",,,,,Male,Unknown,"Retinitis pigmentosa (RP)",,,"urinary cell"
SKIP,SKIP003181,Control-1,"iPS Cell",,,,,Male,Unknown,,,,"Skin fibroblast"
SKIP,SKIP003182,Control-2,"iPS Cell",,,,,Female,Unknown,,,,"urinary cell"
SKIP,SKIP003183,Control-3,"iPS Cell",,,,,Male,Unknown,,,,"urinary cell"
SKIP,SKIP003184,Carrier-1,"iPS Cell",,,,,Female,Unknown,"Retinitis pigmentosa (RP)",,,"urinary cell"
SKIP,SKIP003185,Corrected-1,"iPS Cell",,,,,Female,Unknown,"Retinitis pigmentosa (RP)",,,"urinary cell"
SKIP,SKIP003186,"P1 iPSCs","iPS Cell",,,,,,"Caucasian : Dutch","Stargardt disease (STGD1)",,,"Skin fibroblast"
SKIP,SKIP003187,"P2 iPSCs","iPS Cell",,,,,,Unknown,"Stargardt disease (STGD1)",,,"Skin fibroblast"
SKIP,SKIP003188,"Control iPSCs","iPS Cell",,,,,,"Caucasian : Dutch",,,,"Skin fibroblast"
SKIP,SKIP003189,IMEDEAi001-F,"iPS Cell",,,,,Female,Caucasian,"Cystic Fibrosis (CF)",,,"Skin fibroblasts"
SKIP,SKIP003190,IMEDEAi002-A,"iPS Cell",,,,,Female,Caucasian,"Cystic Fibrosis (CF)",,,"Skin fibroblasts"
SKIP,SKIP003191,"hiPSCs-WT S3","iPS Cell",,,,,Female,Unknown,,,,"Skin fibroblast"
SKIP,SKIP003192,"hiPSCs-WT T4","iPS Cell",,,,,Male,Unknown,,,,"Skin fibroblast"
SKIP,SKIP003193,"hiPSCs-DM1 X1","iPS Cell",,,,,Female,Unknown,"Myotonic Dystrophy type 1",,,"Skin fibroblast"
SKIP,SKIP003194,"hiPSCs-DM1 Y2","iPS Cell",,,,,Male,Unknown,"Myotonic Dystrophy type 1",,,"Skin fibroblast"
SKIP,SKIP003195,isARVCb1.2,"iPS Cell",,,,,Male,Unknown,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",,,"Skin fibroblast"
SKIP,SKIP003196,isARVCb1.3,"iPS Cell",,,,,Male,Unknown,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",,,"Skin fibroblast"
SKIP,SKIP003197,isARVCb1.4,"iPS Cell",,,,,Male,Unknown,"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",,,"Skin fibroblast"
SKIP,SKIP003198,"H237 C3","iPS Cell",,,,,Female,Unknown,"frontotemporal dementia",,,"Skin fibroblasts"
SKIP,SKIP003199,"H236 C6","iPS Cell",,,,,Female,Unknown,"frontotemporal dementia",,,"Skin fibroblasts"
SKIP,SKIP003200,"H251 C3","iPS Cell",,,,,Female,Unknown,"frontotemporal dementia",,,"Skin fibroblasts"
SKIP,SKIP003201,"H237 C3 GC","iPS Cell",,,,,Female,Unknown,"frontotemporal dementia",,,"Skin fibroblasts"
SKIP,SKIP003202,"H224 C2","iPS Cell",,,,,Female,Unknown,"frontotemporal dementia",,,"Skin fibroblasts"
SKIP,SKIP003203,"H236 C6 GC","iPS Cell",,,,,Female,Unknown,"frontotemporal dementia",,,"Skin fibroblasts"
SKIP,SKIP003204,UPSFRi013-A,"iPS Cell",,,,,Female,Unknown,"Maturity-onset diabetes of the young (MODY) type 3",,,"Peripheral Blood Peripheral Blood Mononuclear Cells (PBMCs)"
SKIP,SKIP003205,VRFi001-A,"iPS Cell",,,,,Male,"Asian : Indian","Retinoblastoma (RB)",,,"Adipose Tissue Orbital adipose mesenchymal stem cells"
SKIP,SKIP003206,UPSFRi012-A,"iPS Cell",,,,,Male,Unknown,"Maturity-onset diabetes of the young (MODY) type 13",,,"Peripheral Blood Peripheral Blood Mononuclear Cells (PBMCs)"
SKIP,SKIP003207,CDMLe001-A,"ES Cell",,,,,Male,Unknown,"Retinoblastoma (RB)",,,blastocyst
SKIP,SKIP003208,ipWT1.1,"iPS Cell",,,,,,Unknown,,,,"Skin fibroblast"
SKIP,SKIP003209,ipWT1.3,"iPS Cell",,,,,,Unknown,,,,"Skin fibroblast"
SKIP,SKIP003210,ipWT1.6,"iPS Cell",,,,,,Unknown,,,,"Skin fibroblast"
SKIP,SKIP003211,isSTQSa1.7,"iPS Cell",,,,,Male,Unknown,"Short QT syndrome (SQTS)",,,"Skin fibroblast"
SKIP,SKIP003212,isSTQSa1.8,"iPS Cell",,,,,Male,Unknown,"Short QT syndrome (SQTS)",,,"Skin fibroblast"
SKIP,SKIP003213,isSTQSa1.15,"iPS Cell",,,,,Male,Unknown,"Short QT syndrome (SQTS)",,,"Skin fibroblast"
SKIP,SKIP003214,"iPSC F142L c1","iPS Cell",,,,,Male,Unknown,"long QT syndrome (LQTS)",,,"Skin fibroblast"
SKIP,SKIP003215,"iPSC F142L c2","iPS Cell",,,,,Male,Unknown,"long QT syndrome (LQTS)",,,"Skin fibroblast"
SKIP,SKIP003216,TUSMi002-A,"iPS Cell",,,,,Female,"Asian : Chinese Han",,,,"Peripheral Blood Peripheral blood mononuclear cells (PBMCs)"
SKIP,SKIP003217,TUSMi001-A,"iPS Cell",,,,,Female,"Asian : Chinese Han",,,,"Peripheral Blood Peripheral blood mononuclear cells (PBMCs)"
SKIP,SKIP003218,HHUUKDi003-A,"iPS Cell",,,,,Male,Unknown,"Alzheimer`s Disease",,,"lymphoblast cells"
SKIP,SKIP003219,ZZUi011-A,"iPS Cell",,,,,Male,"Asian : Han Chinese",,,,"Urine cells"
SKIP,SKIP003220,AD2-4,"iPS Cell",,,,,Female,Unknown,"Alzheimer`s Disease",,,"lymphoblast cells"
SKIP,SKIP003221,AD2-2,"iPS Cell",,,,,Male,Unknown,"Alzheimer`s Disease",,,"lymphoblast cells"
SKIP,SKIP003222,CON8,"iPS Cell",,,,,Male,Unknown,,,,"lymphoblast cells"
SKIP,SKIP003223,AD1-CR10,"iPS Cell",,,,,Male,Unknown,"Alzheimer`s Disease",,,"lymphoblast cells"
SKIP,SKIP003224,AD1-CR14,"iPS Cell",,,,,Female,Unknown,"Alzheimer`s Disease",,,"lymphoblast cells"
SKIP,SKIP003225,iNFF14.6,"iPS Cell",,,,,Female,Unknown,,,,"Skin foot skin fibroblast"
SKIP,SKIP003226,iNFF12.5,"iPS Cell",,,,,Male,Unknown,,,,"Skin foot skin fibroblast"
SKIP,SKIP003227,iDFU8.2,"iPS Cell",,,,,Female,Unknown,"Diabetic foot ulcers (DFUs)",,,"Skin foot skin fibroblast"
SKIP,SKIP003228,iDFU25.5,"iPS Cell",,,,,Female,Unknown,"Diabetic foot ulcers (DFUs)",,,"Skin foot skin fibroblast"
SKIP,SKIP003229,iDFF9.5,"iPS Cell",,,,,Female,Unknown,"Diabetic foot ulcers (DFUs)",,,"Skin foot skin fibroblast"
SKIP,SKIP003230,iDFF24.10,"iPS Cell",,,,,Male,Unknown,"Diabetic foot ulcers (DFUs)",,,"Skin foot skin fibroblast"
SKIP,SKIP003231,LUMCi002-A,"iPS Cell",,,,,Male,Unknown,"Spinocerebellar ataxia type 1 (SCA1)",,,"Skin fibroblasts"
SKIP,SKIP003232,LUMCi002-B,"iPS Cell",,,,,Male,Unknown,"Spinocerebellar ataxia type 1 (SCA1)",,,"Skin fibroblasts"
SKIP,SKIP003233,LUMCi002-C,"iPS Cell",,,,,Male,Unknown,"Spinocerebellar ataxia type 1 (SCA1)",,,"Skin fibroblasts"
SKIP,SKIP003234,LUMCi003-A,"iPS Cell",,,,,Female,Unknown,,,,"Skin fibroblasts"
SKIP,SKIP003235,LUMCi003-B,"iPS Cell",,,,,Female,Unknown,,,,"Skin fibroblasts"
SKIP,SKIP003236,"CML-iPSCs Pt1-No.4","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003237,GM00498,"Somatic Stem Cell",,,,,Male,Unknown,,,,"Skin "
SKIP,SKIP003238,"CML-iPSCs Pt1-No.6","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003239,"CML-iPSCs Pt1-No.7","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003240,"CML-iPSCs Pt1-No.9","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003241,"CML-iPSCs Pt1-No.10","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003242,"CML-iPSCs Pt1-No.11","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003243,"CML-iPSCs Pt1-No.12","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003244,"CML-iPSCs Pt1-No.13","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003245,"CML-iPSCs Pt1-No.14","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003246,"CML-iPSCs Pt1-No.8","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003247,"CML-iPSCs Pt2-No.4","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003248,"CML-iPSCs Pt2-No.2","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003249,"CML-iPSCs Pt2-No.3","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003250,"CML-iPSCs Pt2-No.1","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP003251,"CML-iPSCs Pt2-No.8","iPS Cell",,,,,Male,Unknown,"Chronic myeloid leukemia (CML)",,,"Bone Marrow "
SKIP,SKIP005452,RS1-52M,"iPS Cell",,,,,Female,"Asian : Japanese","Rett syndrome",,,"Skin fibroblast"
SKIP,SKIP005453,RS1-61P,"iPS Cell",,,,,Female,"Asian : Japanese","Rett syndrome",,,"Skin fibroblast"
SKIP,SKIP005454,RS2-65M,"iPS Cell",,,,,Female,"Asian : Japanese","Rett syndrome",,,"Skin fibroblast"
SKIP,SKIP005455,RS2-62P,"iPS Cell",,,,,Female,"Asian : Japanese","Rett syndrome",,,"Skin fibroblast"
SKIP,SKIP005456,iPSCs,"iPS Cell",,,,,,Unknown,,,,"Skin "
SKIP,SKIP005457,SA108,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP005458,SA82-2,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP005459,SA210-1,"iPS Cell",,,,,Male,"Unknown(Saudi Arabia)","Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP005460,BR-SP-21-1,"iPS Cell",,,,,Female,Unknown(Brazil),"Sickle cell anemia Disease",,,"Peripheral Blood "
SKIP,SKIP005461,"aWS-iPS_lamin A/C mutated-iPSCs","iPS Cell",,,,,Female,Caucasian,"Werner syndrome ",,,"Skin fibroblasts"
SKIP,SKIP005462,"HGPS-iPS_lamin A/C mutated-iPSCs","iPS Cell",,,,,Male,Caucasian,"Hutchinson-Gillford progeria syndrome (HGPS)",,,"Skin fibroblasts"
SKIP,SKIP005463,"DCM-iPS_lamin A/C mutated-iPSCs","iPS Cell",,,,,Male,Unknown,"dilated cardiomyopathy",,,"Skin "
SKIP,SKIP005464,"Yub1896 XF MSC iPSCs","iPS Cell",,,,,Female,Unknown,"extra fingers",,,"Skin "
SKIP,SKIP005465,iPS-MEF-Fb/Ng-440A-3,"iPS Cell",,,,,Female,Unknown,,,,"Skin embryonic fibroblast"
SKIP,SKIP005466,iPS-MEF-Ng-492B-4,"iPS Cell",,,,,Male,Unknown,,,,"Skin embryonic fibroblast"
SKIP,SKIP005467,iPS-Stm-FB/gfp-99-1,"iPS Cell",,,,,Male,Unknown,,,,"GastroIntestinal Tract gastrointestinal tract"
SKIP,SKIP005468,iPS-Stm-FB/gfp-99-3,"iPS Cell",,,,,Male,Unknown,,,,"GastroIntestinal Tract gastrointestinal tract"
SKIP,SKIP005469,iPS-Hep-FB/Ng/gfp-103C-1,"iPS Cell",,,,,Male,Unknown,,,,liver
SKIP,SKIP005470,GM1T#27,"iPS Cell",,,,,Female,Asian,"Galloway-Mowat Syndrome",,,"Peripheral Blood "
SKIP,SKIP005471,GM1T#17,"iPS Cell",,,,,Female,Asian,"Galloway-Mowat Syndrome",,,"Peripheral Blood "
SKIP,SKIP005472,GM1T#26,"iPS Cell",,,,,Female,Asian,"Galloway-Mowat Syndrome",,,"Peripheral Blood "
SKIP,SKIP005475,SMA-iPS1,"iPS Cell",,,,,Female,Unknown,"Spinal muscular atrophy",,,"Skin "
